"Date","Price","Open","High","Low","Vol.","Change %"
"06/05/2019","1,821.44","1,833.60","1,877.12","1,811.84","366.87K","-1.93%"
"06/06/2019","1,782.40","1,807.36","1,827.20","1,777.28","289.02K","-2.14%"
"06/07/2019","1,795.84","1,777.28","1,802.34","1,766.40","364.48K","0.75%"
"06/10/2019","1,783.04","1,773.44","1,807.36","1,767.04","226.26K","-0.71%"
"06/11/2019","1,786.24","1,753.60","1,811.20","1,747.20","294.40K","0.18%"
"06/12/2019","1,777.92","1,799.04","1,811.20","1,770.24","222.27K","-0.47%"
"06/13/2019","1,767.04","1,756.80","1,785.92","1,749.12","266.44K","-0.61%"
"06/14/2019","1,748.48","1,779.20","1,795.84","1,745.92","213.80K","-1.05%"
"06/17/2019","1,729.92","1,746.56","1,751.04","1,720.42","226.10K","-1.06%"
"06/18/2019","1,716.48","1,698.56","1,726.72","1,686.40","388.90K","-0.78%"
"06/19/2019","1,659.52","1,705.60","1,723.52","1,656.32","463.61K","-3.32%"
"06/20/2019","1,664.64","1,629.44","1,716.48","1,616.64","538.19K","0.31%"
"06/21/2019","1,703.68","1,676.80","1,715.84","1,656.64","308.45K","2.35%"
"06/24/2019","1,688.32","1,692.80","1,697.28","1,672.96","197.42K","-0.90%"
"06/25/2019","1,731.20","1,689.60","1,739.58","1,687.68","270.26K","2.54%"
"06/26/2019","1,717.76","1,697.28","1,731.20","1,688.96","212.29K","-0.78%"
"06/27/2019","1,690.88","1,705.60","1,714.88","1,676.80","232.67K","-1.56%"
"06/28/2019","1,664.00","1,672.32","1,683.20","1,655.68","275.39K","-1.59%"
"07/01/2019","1,571.84","1,571.20","1,605.12","1,565.44","473.48K","-5.54%"
"07/02/2019","1,513.60","1,574.40","1,574.40","1,511.04","406.60K","-3.71%"
"07/03/2019","1,504.64","1,514.88","1,528.32","1,498.88","247.02K","-0.59%"
"07/05/2019","1,509.12","1,536.64","1,581.44","1,504.00","376.95K","0.30%"
"07/08/2019","1,550.72","1,543.68","1,566.08","1,529.60","281.47K","2.76%"
"07/09/2019","1,555.20","1,597.44","1,597.44","1,550.08","234.75K","0.29%"
"07/10/2019","1,507.84","1,534.72","1,535.16","1,503.68","310.44K","-3.05%"
"07/11/2019","1,482.88","1,486.72","1,510.40","1,473.60","329.08K","-1.66%"
"07/12/2019","1,459.20","1,472.64","1,484.16","1,456.00","287.90K","-1.60%"
"07/15/2019","1,453.44","1,452.16","1,467.52","1,445.12","249.15K","-0.39%"
"07/16/2019","1,457.92","1,446.40","1,465.60","1,426.56","397.12K","0.31%"
"07/17/2019","1,495.04","1,445.12","1,495.04","1,436.16","454.01K","2.55%"
"07/18/2019","1,479.36","1,493.76","1,517.76","1,453.44","423.07K","-1.05%"
"07/19/2019","1,496.32","1,450.88","1,499.52","1,445.76","409.70K","1.15%"
"07/22/2019","1,466.24","1,494.40","1,502.72","1,455.36","342.32K","-2.01%"
"07/23/2019","1,414.40","1,440.64","1,464.32","1,413.12","295.99K","-3.54%"
"07/24/2019","1,378.56","1,429.76","1,431.68","1,370.24","294.14K","-2.53%"
"07/25/2019","1,420.80","1,386.24","1,446.40","1,386.24","466.60K","3.06%"
"07/26/2019","1,384.96","1,394.56","1,397.12","1,373.44","295.34K","-2.52%"
"07/29/2019","1,397.12","1,388.16","1,408.00","1,381.76","259.62K","0.88%"
"07/30/2019","1,429.76","1,424.64","1,438.08","1,404.16","366.57K","2.34%"
"07/31/2019","1,509.76","1,427.84","1,557.76","1,403.52","828.72K","5.60%"
"08/01/2019","1,628.80","1,512.96","1,672.96","1,443.52","1.70M","7.88%"
"08/02/2019","1,642.24","1,632.00","1,708.16","1,617.28","1.11M","0.83%"
"08/05/2019","1,875.20","1,758.08","1,896.00","1,745.92","1.35M","14.19%"
"08/06/2019","1,758.72","1,806.08","1,898.88","1,758.72","935.15K","-6.21%"
"08/07/2019","1,767.68","1,884.16","1,925.76","1,758.72","852.09K","0.51%"
"08/08/2019","1,662.72","1,731.84","1,754.24","1,655.68","537.02K","-5.94%"
"08/09/2019","1,723.52","1,691.52","1,757.76","1,675.52","598.41K","3.66%"
"08/12/2019","1,848.96","1,750.40","1,855.36","1,744.00","447.93K","7.28%"
"08/13/2019","1,712.64","1,878.40","1,881.60","1,709.44","655.57K","-7.37%"
"08/14/2019","1,949.76","1,829.76","1,952.00","1,796.48","1.05M","13.85%"
"08/15/2019","1,898.88","1,902.08","1,984.00","1,879.78","615.26K","-2.61%"
"08/16/2019","1,793.92","1,861.76","1,864.96","1,789.44","430.58K","-5.53%"
"08/19/2019","1,662.72","1,718.40","1,727.78","1,656.32","445.17K","-7.31%"
"08/20/2019","1,702.40","1,680.64","1,714.56","1,664.64","430.03K","2.39%"
"08/21/2019","1,619.20","1,633.92","1,646.72","1,616.00","446.52K","-4.89%"
"08/22/2019","1,648.00","1,605.76","1,693.43","1,604.80","486.83K","1.78%"
"08/23/2019","1,853.44","1,704.32","1,885.44","1,629.44","1.22M","12.47%"
"08/26/2019","1,798.40","1,761.92","1,854.08","1,756.16","505.82K","-2.97%"
"08/27/2019","1,834.88","1,768.32","1,880.96","1,762.56","416.90K","2.03%"
"08/28/2019","1,793.28","1,877.12","1,904.00","1,792.00","437.58K","-2.27%"
"08/29/2019","1,718.40","1,739.52","1,756.16","1,701.12","449.26K","-4.18%"
"08/30/2019","1,728.00","1,683.20","1,768.96","1,683.20","439.53K","0.56%"
"09/03/2019","1,804.16","1,792.00","1,820.80","1,761.28","563.70K","4.41%"
"09/04/2019","1,692.80","1,733.76","1,765.76","1,691.52","571.89K","-6.17%"
"09/05/2019","1,630.08","1,650.56","1,654.40","1,609.60","649.37K","-3.71%"
"09/06/2019","1,582.08","1,608.96","1,620.16","1,574.40","477.69K","-2.94%"
"09/09/2019","1,566.72","1,553.28","1,608.96","1,550.08","487.86K","-0.97%"
"09/10/2019","1,561.60","1,588.48","1,611.52","1,557.76","467.41K","-0.33%"
"09/11/2019","1,537.28","1,559.68","1,565.44","1,527.04","524.17K","-1.56%"
"09/12/2019","1,500.80","1,508.48","1,529.60","1,482.88","670.23K","-2.37%"
"09/13/2019","1,477.12","1,482.24","1,493.12","1,460.48","509.37K","-1.58%"
"09/16/2019","1,498.88","1,510.40","1,514.88","1,472.64","436.62K","1.47%"
"09/17/2019","1,491.84","1,503.36","1,518.72","1,490.56","393.15K","-0.47%"
"09/18/2019","1,443.84","1,478.40","1,516.26","1,440.00","849.69K","-3.22%"
"09/19/2019","1,417.60","1,424.00","1,428.16","1,395.20","516.79K","-1.82%"
"09/20/2019","1,490.56","1,402.88","1,502.72","1,397.12","599.33K","5.15%"
"09/23/2019","1,477.76","1,496.32","1,500.16","1,452.80","361.20K","-0.86%"
"09/24/2019","1,546.24","1,441.28","1,557.76","1,436.80","998.14K","4.63%"
"09/25/2019","1,511.04","1,542.40","1,598.08","1,497.60","677.64K","-2.28%"
"09/26/2019","1,523.84","1,507.20","1,552.64","1,505.92","490.98K","0.85%"
"09/27/2019","1,565.44","1,504.64","1,607.36","1,496.32","847.46K","2.73%"
"09/30/2019","1,519.36","1,547.52","1,549.44","1,502.72","376.85K","-2.94%"
"10/01/2019","1,586.56","1,480.32","1,587.20","1,475.20","750.98K","4.42%"
"10/02/2019","1,692.80","1,630.72","1,712.64","1,630.08","1.32M","6.70%"
"10/03/2019","1,628.16","1,687.04","1,734.40","1,627.52","804.94K","-3.82%"
"10/04/2019","1,541.76","1,616.00","1,617.28","1,539.20","466.01K","-5.31%"
"10/07/2019","1,553.28","1,562.88","1,579.52","1,520.64","454.53K","0.75%"
"10/08/2019","1,679.36","1,612.80","1,681.28","1,595.52","772.96K","8.12%"
"10/09/2019","1,623.04","1,628.80","1,653.12","1,584.64","468.95K","-3.35%"
"10/10/2019","1,563.52","1,620.48","1,625.60","1,558.72","544.04K","-3.67%"
"10/11/2019","1,473.28","1,516.80","1,524.48","1,447.68","1.16M","-5.77%"
"10/14/2019","1,425.28","1,477.76","1,479.04","1,423.36","470.38K","-3.26%"
"10/15/2019","1,388.16","1,397.76","1,401.60","1,367.04","721.78K","-2.60%"
"10/16/2019","1,370.88","1,386.24","1,400.32","1,367.68","443.11K","-1.24%"
"10/17/2019","1,362.56","1,357.44","1,371.52","1,341.76","408.69K","-0.61%"
"10/18/2019","1,359.36","1,368.32","1,392.64","1,345.92","509.50K","-0.23%"
"10/21/2019","1,323.52","1,344.00","1,349.12","1,322.24","292.72K","-2.64%"
"10/22/2019","1,344.64","1,317.12","1,345.92","1,306.88","318.27K","1.60%"
"10/23/2019","1,328.00","1,353.60","1,354.88","1,327.04","277.72K","-1.24%"
"10/24/2019","1,309.44","1,316.48","1,340.80","1,306.88","394.11K","-1.40%"
"10/25/2019","1,266.56","1,316.48","1,318.40","1,265.92","408.23K","-3.27%"
"10/28/2019","1,278.72","1,261.44","1,283.20","1,257.60","416.23K","0.96%"
"10/29/2019","1,277.44","1,290.88","1,297.29","1,269.44","365.24K","-0.10%"
"10/30/2019","1,246.08","1,278.08","1,309.12","1,243.84","608.26K","-2.45%"
"10/31/2019","1,264.00","1,258.88","1,292.80","1,250.57","475.29K","1.44%"
"11/01/2019","1,207.68","1,226.24","1,233.28","1,205.76","507.97K","-4.46%"
"11/04/2019","1,209.60","1,191.04","1,219.84","1,186.88","362.40K","0.16%"
"11/05/2019","1,234.56","1,216.00","1,237.12","1,212.80","357.68K","2.06%"
"11/06/2019","1,230.08","1,236.48","1,254.82","1,226.24","447.81K","-0.36%"
"11/07/2019","1,218.56","1,205.12","1,228.16","1,203.20","492.05K","-0.94%"
"11/08/2019","1,192.96","1,221.76","1,233.92","1,192.00","432.28K","-2.10%"
"11/11/2019","1,188.48","1,216.00","1,221.12","1,177.60","362.62K","-0.38%"
"11/12/2019","1,174.40","1,179.52","1,185.92","1,164.80","420.95K","-1.18%"
"11/13/2019","1,182.72","1,187.20","1,192.32","1,169.92","442.44K","0.71%"
"11/14/2019","1,163.52","1,185.92","1,196.16","1,163.52","351.49K","-1.62%"
"11/15/2019","1,113.60","1,145.60","1,150.72","1,112.32","587.49K","-4.29%"
"11/18/2019","1,112.32","1,113.60","1,125.12","1,104.64","383.17K","-0.11%"
"11/19/2019","1,124.48","1,106.56","1,130.24","1,102.08","473.57K","1.09%"
"11/20/2019","1,136.00","1,128.32","1,176.96","1,112.32","718.40K","1.02%"
"11/21/2019","1,138.56","1,128.32","1,160.96","1,125.76","483.85K","0.23%"
"11/22/2019","1,105.92","1,120.64","1,132.80","1,104.64","416.27K","-2.87%"
"11/25/2019","1,057.92","1,081.60","1,081.60","1,053.44","441.59K","-4.34%"
"11/26/2019","1,042.56","1,049.60","1,056.00","1,036.80","456.07K","-1.45%"
"11/27/2019","1,037.44","1,033.92","1,038.08","1,030.40","297.44K","-0.49%"
"11/29/2019","1,058.56","1,046.40","1,058.56","1,041.92","269.98K","2.04%"
"12/02/2019","1,113.60","1,057.28","1,128.32","1,053.44","853.71K","5.20%"
"12/03/2019","1,178.24","1,199.36","1,218.56","1,171.84","1.54M","5.80%"
"12/04/2019","1,123.84","1,141.76","1,150.72","1,109.76","666.67K","-4.62%"
"12/05/2019","1,109.12","1,106.56","1,144.32","1,104.64","522.36K","-1.31%"
"12/06/2019","1,070.72","1,066.88","1,086.08","1,061.12","612.75K","-3.46%"
"12/09/2019","1,126.40","1,075.20","1,127.36","1,069.76","591.60K","5.20%"
"12/10/2019","1,128.32","1,120.00","1,150.08","1,105.28","556.56K","0.17%"
"12/11/2019","1,102.08","1,116.16","1,122.56","1,095.04","455.20K","-2.33%"
"12/12/2019","1,036.80","1,099.52","1,106.56","1,035.52","1.00M","-5.92%"
"12/13/2019","993.92","1,032.32","1,058.56","992.64","1.15M","-4.14%"
"12/16/2019","972.80","964.48","973.44","952.32","534.71K","-2.12%"
"12/17/2019","965.76","963.20","977.92","958.08","473.88K","-0.72%"
"12/18/2019","975.36","954.24","976.00","951.52","465.12K","0.99%"
"12/19/2019","951.04","971.52","976.00","951.04","452.28K","-2.49%"
"12/20/2019","962.56","947.84","962.56","944.64","393.66K","1.21%"
"12/23/2019","965.76","960.00","968.32","958.08","236.42K","0.33%"
"12/24/2019","956.16","961.92","966.46","953.60","161.18K","-0.99%"
"12/26/2019","954.88","948.48","956.80","947.20","212.36K","-0.13%"
"12/27/2019","974.72","951.04","984.96","950.40","413.14K","2.08%"
"12/30/2019","1,008.64","983.04","1,021.44","982.40","535.33K","3.48%"
"12/31/2019","967.68","1,022.08","1,027.84","963.84","518.24K","-4.06%"
"01/02/2020","928.64","941.44","962.56","928.00","443.86K","-4.03%"
"01/03/2020","978.56","1,002.88","1,007.36","956.80","753.45K","5.38%"
"01/06/2020","965.12","1,007.36","1,010.59","965.12","407.81K","-1.37%"
"01/07/2020","960.64","970.24","983.04","950.40","479.55K","-0.46%"
"01/08/2020","947.20","954.24","960.00","917.12","755.85K","-1.40%"
"01/09/2020","907.52","920.32","929.28","906.88","504.25K","-4.19%"
"01/10/2020","903.68","906.24","914.24","893.44","514.50K","-0.42%"
"01/13/2020","880.64","893.44","903.04","879.36","443.19K","-2.55%"
"01/14/2020","874.24","882.56","889.60","864.64","522.34K","-0.73%"
"01/15/2020","871.68","874.24","877.44","864.64","474.86K","-0.29%"
"01/16/2020","850.56","858.88","861.12","848.64","447.81K","-2.42%"
"01/17/2020","852.48","850.56","867.84","848.00","523.29K","0.23%"
"01/21/2020","859.52","864.00","865.28","841.60","647.00K","0.83%"
"01/22/2020","866.56","842.88","866.56","842.88","569.87K","0.82%"
"01/23/2020","863.36","880.00","894.08","860.80","545.77K","-0.37%"
"01/24/2020","911.36","849.28","929.92","845.44","1.60M","5.56%"
"01/27/2020","1,005.44","990.08","1,006.72","967.68","1.29M","10.32%"
"01/28/2020","949.12","981.12","988.80","944.64","839.83K","-5.60%"
"01/29/2020","950.40","932.48","965.76","922.88","653.17K","0.13%"
"01/30/2020","934.40","986.88","1,008.00","934.40","1.05M","-1.68%"
"01/31/2020","1,036.80","954.24","1,068.80","954.24","1.68M","10.96%"
"02/03/2020","997.12","1,010.56","1,025.28","974.10","814.75K","-3.83%"
"02/04/2020","949.12","954.24","960.64","935.04","739.22K","-4.81%"
"02/05/2020","908.80","914.56","942.72","908.80","740.55K","-4.25%"
"02/06/2020","901.76","901.12","920.32","896.00","604.68K","-0.77%"
"02/07/2020","920.32","928.00","938.88","905.60","727.98K","2.06%"
"02/10/2020","902.40","928.64","928.64","898.56","557.67K","-1.95%"
"02/11/2020","903.68","888.32","907.52","883.20","576.87K","0.14%"
"02/12/2020","857.60","887.04","891.52","856.32","623.88K","-5.10%"
"02/13/2020","876.16","885.76","894.04","865.92","527.55K","2.16%"
"02/14/2020","865.28","867.84","884.16","862.08","524.56K","-1.24%"
"02/18/2020","880.64","881.92","897.92","868.48","639.86K","1.78%"
"02/19/2020","867.84","864.64","874.24","858.88","565.13K","-1.45%"
"02/20/2020","898.56","871.04","927.36","864.00","1.29M","3.54%"
"02/21/2020","953.60","926.72","979.20","917.76","1.35M","6.13%"
"02/24/2020","1,130.88","1,098.24","1,136.00","1,046.40","2.26M","18.59%"
"02/25/2020","1,237.76","1,091.84","1,270.40","1,083.52","2.81M","9.45%"
"02/26/2020","1,211.52","1,198.08","1,256.96","1,156.48","2.10M","-2.12%"
"02/27/2020","1,408.00","1,321.60","1,408.00","1,287.04","2.64M","16.22%"
"02/28/2020","1,459.84","1,581.44","1,600.00","1,451.52","2.28M","3.68%"
"03/02/2020","1,409.92","1,420.80","1,510.72","1,402.24","1.75M","-3.42%"
"03/03/2020","1,564.80","1,404.80","1,605.12","1,349.44","1.96M","10.99%"
"03/04/2020","1,472.00","1,497.60","1,554.56","1,455.36","1.37M","-5.93%"
"03/05/2020","1,707.52","1,611.52","1,771.52","1,576.96","1.90M","16.00%"
"03/06/2020","1,908.48","2,026.24","2,091.52","1,871.36","2.20M","11.77%"
"03/09/2020","2,365.44","2,601.60","2,634.88","2,250.24","1.17M","23.94%"
"03/10/2020","2,183.04","2,112.00","2,378.24","2,097.28","936.20K","-7.71%"
"03/11/2020","2,474.24","2,357.76","2,524.80","2,326.40","770.95K","13.34%"
"03/12/2020","3,031.04","2,886.40","3,121.92","2,659.20","1.02M","22.50%"
"03/13/2020","2,764.80","2,695.68","3,163.52","2,689.28","1.03M","-8.78%"
"03/16/2020","3,789.44","3,520.00","3,966.08","3,298.56","759.38K","37.06%"
"03/17/2020","3,744.64","3,685.12","4,007.68","3,470.72","768.62K","-1.18%"
"03/18/2020","4,416.00","4,220.80","5,045.76","3,958.40","1.18M","17.93%"
"03/19/2020","3,968.00","4,723.20","4,921.60","3,577.60","1.29M","-10.14%"
"03/20/2020","3,875.20","3,800.32","4,037.12","3,361.28","922.72K","-2.34%"
"03/23/2020","3,272.32","3,671.68","3,778.56","3,152.00","615.59K","-15.56%"
"03/24/2020","3,017.60","2,679.04","3,055.36","2,528.00","569.27K","-7.78%"
"03/25/2020","3,257.60","3,083.52","3,370.88","3,050.88","396.21K","7.95%"
"03/26/2020","2,919.68","3,145.60","3,181.44","2,919.04","488.08K","-10.37%"
"03/27/2020","3,238.40","3,221.76","3,246.08","3,098.24","366.08K","10.92%"
"03/30/2020","3,112.32","3,233.28","3,321.60","3,109.12","499.69K","-3.89%"
"03/31/2020","2,960.00","3,136.00","3,152.64","2,906.88","492.46K","-4.89%"
"04/01/2020","3,214.08","3,162.88","3,256.96","3,011.84","297.73K","8.58%"
"04/02/2020","3,031.04","3,173.12","3,225.60","3,021.12","336.48K","-5.69%"
"04/03/2020","2,908.80","3,008.00","3,062.40","2,880.00","417.60K","-4.03%"
"04/06/2020","2,701.44","2,695.04","2,756.49","2,657.28","309.65K","-7.13%"
"04/07/2020","2,778.24","2,618.24","2,794.24","2,609.93","438.23K","2.84%"
"04/08/2020","2,713.60","2,741.76","2,798.08","2,682.88","326.29K","-2.33%"
"04/09/2020","2,660.48","2,696.32","2,744.96","2,648.00","365.74K","-1.96%"
"04/13/2020","2,605.44","2,643.20","2,715.52","2,599.68","231.66K","-2.07%"
"04/14/2020","2,394.24","2,457.60","2,471.68","2,368.00","280.91K","-8.11%"
"04/15/2020","2,586.24","2,560.00","2,651.52","2,516.80","325.72K","8.02%"
"04/16/2020","2,607.36","2,613.76","2,683.52","2,581.12","291.65K","0.82%"
"04/17/2020","2,499.20","2,499.84","2,586.88","2,483.84","280.73K","-4.15%"
"04/20/2020","2,741.76","2,634.88","2,752.00","2,568.32","301.52K","9.71%"
"04/21/2020","2,970.88","2,946.56","3,081.60","2,926.08","408.33K","8.36%"
"04/22/2020","2,828.16","2,862.08","2,917.12","2,797.44","251.96K","-4.80%"
"04/23/2020","2,819.84","2,782.72","2,872.32","2,732.80","290.08K","-0.29%"
"04/24/2020","2,657.28","2,762.88","2,803.20","2,653.48","230.90K","-5.76%"
"04/27/2020","2,461.44","2,589.44","2,590.08","2,426.24","360.91K","-7.37%"
"04/28/2020","2,500.48","2,374.40","2,532.25","2,365.44","354.52K","1.59%"
"04/29/2020","2,349.12","2,359.04","2,368.64","2,294.40","315.72K","-6.05%"
"04/30/2020","2,423.68","2,399.36","2,510.08","2,396.17","266.64K","3.17%"
"05/01/2020","2,636.16","2,630.40","2,692.48","2,579.84","322.77K","8.77%"
"05/04/2020","2,576.64","2,725.12","2,752.00","2,571.52","211.13K","-2.26%"
"05/05/2020","2,474.88","2,476.80","2,492.80","2,403.84","278.51K","-3.95%"
"05/06/2020","2,509.44","2,430.72","2,513.60","2,413.27","236.64K","1.40%"
"05/07/2020","2,398.08","2,424.32","2,438.08","2,379.52","275.66K","-4.44%"
"05/08/2020","2,236.80","2,333.44","2,350.72","2,236.80","305.92K","-6.73%"
"05/11/2020","2,087.68","2,296.96","2,302.40","2,080.00","295.87K","-6.67%"
"05/12/2020","2,297.60","2,024.16","2,304.00","2,010.88","381.76K","10.06%"
"05/13/2020","2,537.60","2,325.76","2,634.24","2,277.76","676.99K","10.45%"
"05/14/2020","2,398.08","2,660.48","2,743.04","2,398.08","542.37K","-5.50%"
"05/15/2020","2,342.40","2,512.00","2,557.44","2,342.40","394.49K","-2.32%"
"05/18/2020","2,191.36","2,182.40","2,234.88","2,163.84","395.50K","-6.45%"
"05/19/2020","2,305.92","2,203.52","2,310.40","2,154.88","359.77K","5.23%"
"05/20/2020","2,156.80","2,199.04","2,245.76","2,156.80","506.86K","-6.47%"
"05/21/2020","2,219.52","2,164.48","2,264.32","2,134.40","380.23K","2.91%"
"05/22/2020","2,198.40","2,233.60","2,267.52","2,188.80","240.02K","-0.95%"
"05/26/2020","2,165.12","2,094.72","2,182.72","2,087.68","299.91K","-1.51%"
"05/27/2020","2,121.60","2,109.44","2,262.40","2,105.28","415.95K","-2.01%"
"05/28/2020","2,206.72","2,147.84","2,226.92","2,120.64","363.93K","4.01%"
"05/29/2020","2,120.32","2,218.24","2,258.56","2,120.32","509.57K","-3.92%"
"06/01/2020","2,138.88","2,179.84","2,188.16","2,126.72","241.88K","0.88%"
"06/02/2020","2,079.36","2,126.08","2,153.76","2,077.44","356.19K","-2.78%"
"06/03/2020","1,989.76","2,040.32","2,050.56","1,980.16","387.81K","-4.31%"
"06/04/2020","1,973.76","2,002.56","2,021.12","1,915.52","453.10K","-0.80%"
"06/05/2020","1,866.88","1,853.44","1,893.12","1,845.11","432.44K","-5.42%"
"06/08/2020","1,908.48","1,857.28","1,927.04","1,853.44","259.18K","2.23%"
"06/09/2020","2,001.28","1,964.16","2,016.13","1,949.45","374.45K","4.86%"
"06/10/2020","1,992.32","2,016.00","2,054.40","1,913.60","474.14K","-0.45%"
"06/11/2020","2,663.04","2,212.48","2,707.20","2,120.32","1.62M","33.67%"
"06/12/2020","2,477.44","2,457.60","2,881.92","2,394.88","1.06M","-6.97%"
"06/15/2020","2,414.08","2,702.08","2,791.68","2,391.68","627.68K","-2.56%"
"06/16/2020","2,359.68","2,257.92","2,496.74","2,239.36","835.03K","-2.25%"
"06/17/2020","2,366.72","2,341.12","2,433.28","2,329.60","532.48K","0.30%"
"06/18/2020","2,323.84","2,402.56","2,427.52","2,321.92","406.37K","-1.81%"
"06/19/2020","2,360.96","2,268.16","2,440.32","2,249.60","673.21K","1.60%"
"06/22/2020","2,245.76","2,377.60","2,408.96","2,238.72","534.75K","-4.88%"
"06/23/2020","2,204.80","2,145.27","2,221.43","2,138.73","470.09K","-1.82%"
"06/24/2020","2,350.08","2,284.80","2,453.76","2,220.16","1.01M","6.59%"
"06/25/2020","2,264.96","2,389.12","2,440.32","2,256.00","559.92K","-3.62%"
"06/26/2020","2,400.00","2,268.80","2,427.52","2,260.49","698.37K","5.96%"
"06/29/2020","2,283.52","2,360.32","2,438.25","2,279.68","390.11K","-4.85%"
"06/30/2020","2,172.80","2,303.76","2,310.34","2,150.40","421.15K","-4.85%"
"07/01/2020","2,104.96","2,135.68","2,170.24","2,090.24","387.85K","-3.12%"
"07/02/2020","2,068.48","2,019.20","2,085.12","1,985.92","436.50K","-1.73%"
"07/06/2020","2,065.92","2,001.28","2,089.92","1,996.16","368.84K","-0.12%"
"07/07/2020","2,136.96","2,083.23","2,144.00","2,026.56","384.74K","3.44%"
"07/08/2020","2,083.20","2,104.96","2,173.44","2,077.44","386.92K","-2.52%"
"07/09/2020","2,115.84","2,085.76","2,208.64","2,069.12","504.69K","1.57%"
"07/10/2020","2,057.60","2,129.92","2,174.60","2,056.32","357.54K","-2.75%"
"07/13/2020","2,255.36","2,035.84","2,264.96","2,030.72","538.97K","9.61%"
"07/14/2020","2,125.44","2,257.28","2,304.64","2,119.68","720.68K","-5.76%"
"07/15/2020","2,064.64","2,062.08","2,155.52","2,056.32","446.01K","-2.86%"
"07/16/2020","2,032.64","2,116.48","2,116.48","2,022.40","430.48K","-1.55%"
"07/17/2020","1,959.68","2,011.52","2,030.72","1,956.48","299.21K","-3.59%"
"07/20/2020","1,870.72","1,934.08","1,944.96","1,838.72","419.87K","-4.54%"
"07/21/2020","1,887.36","1,824.00","1,910.40","1,801.60","563.09K","0.89%"
"07/22/2020","1,866.24","1,897.60","1,925.82","1,864.32","352.03K","-1.12%"
"07/23/2020","1,924.48","1,849.60","1,963.52","1,836.80","549.45K","3.12%"
"07/24/2020","1,930.88","1,985.27","2,013.12","1,928.96","515.52K","0.33%"
"07/25/2020","30.17","30.17","30.17","30.17","","-98.44%"
"07/26/2020","30.17","30.17","30.17","30.17","","0.00%"
"07/27/2020","1,877.76","1,906.56","1,931.84","1,873.28","325.84K","6,123.93%"
"07/28/2020","1,866.88","1,877.12","1,893.12","1,806.72","400.97K","-0.58%"
"07/29/2020","1,828.48","1,841.28","1,861.76","1,818.88","327.29K","-2.06%"
"07/30/2020","1,868.80","1,911.04","2,001.29","1,856.00","508.16K","2.21%"
"07/31/2020","1,825.28","1,818.88","1,915.51","1,816.32","480.67K","-2.33%"
"08/02/2020","28.52","28.52","28.52","28.52","","-98.44%"
"08/03/2020","1,821.44","1,811.84","1,840.49","1,799.04","313.21K","6,286.54%"
"08/04/2020","1,767.68","1,815.04","1,815.04","1,761.92","307.77K","-2.95%"
"08/05/2020","1,730.56","1,739.52","1,765.12","1,724.80","320.29K","-2.10%"
"08/06/2020","1,711.36","1,735.04","1,749.12","1,705.60","338.09K","-1.11%"
"08/07/2020","1,697.92","1,731.84","1,736.96","1,681.28","461.20K","-0.79%"
"08/08/2020","26.53","26.53","26.53","26.53","","-98.44%"
"08/09/2020","26.53","26.53","26.53","26.53","","0.00%"
"08/10/2020","1,648.00","1,672.96","1,699.20","1,642.24","402.55K","6,111.84%"
"08/11/2020","1,724.80","1,609.60","1,736.96","1,601.92","564.24K","4.66%"
"08/12/2020","1,633.92","1,659.52","1,665.92","1,620.16","443.36K","-5.27%"
"08/13/2020","1,632.64","1,642.88","1,654.40","1,593.60","445.58K","-0.08%"
"08/14/2020","1,628.16","1,646.72","1,660.16","1,619.84","422.73K","-0.27%"
"08/17/2020","1,573.76","1,592.96","1,606.40","1,562.88","306.33K","-3.34%"
"08/18/2020","1,557.12","1,560.32","1,595.52","1,542.40","345.93K","-1.06%"
"08/19/2020","1,585.28","1,544.32","1,596.16","1,532.80","556.63K","1.81%"
"08/20/2020","1,568.00","1,647.36","1,653.76","1,561.60","553.78K","-1.09%"
"08/21/2020","1,576.32","1,596.16","1,602.55","1,567.04","401.84K","0.53%"
"08/22/2020","24.63","24.63","24.63","24.63","","-98.44%"
"08/23/2020","24.63","24.63","24.63","24.63","","0.00%"
"08/24/2020","1,569.28","1,532.80","1,586.24","1,528.32","430.21K","6,271.42%"
"08/25/2020","1,560.96","1,574.40","1,620.80","1,550.72","410.05K","-0.53%"
"08/26/2020","1,595.52","1,551.36","1,605.76","1,512.96","463.64K","2.21%"
"08/27/2020","1,646.08","1,580.16","1,772.80","1,563.52","841.50K","3.17%"
"08/28/2020","1,637.12","1,665.28","1,735.04","1,610.24","544.92K","-0.54%"
"08/30/2020","25.58","25.58","25.58","25.58","","-98.44%"
"08/31/2020","1,718.40","1,683.20","1,733.76","1,643.52","567.76K","6,617.75%"
"09/01/2020","1,745.28","1,718.40","1,757.44","1,704.96","452.35K","1.56%"
"09/02/2020","1,788.16","1,743.36","1,806.72","1,736.32","633.26K","2.46%"
"09/03/2020","2,029.44","1,812.48","2,096.64","1,747.42","1.86M","13.49%"
"09/04/2020","1,850.88","1,978.24","2,181.12","1,826.56","1.73M","-8.80%"
"09/08/2020","1,809.92","1,999.36","2,016.00","1,802.24","998.73K","-2.21%"
"09/09/2020","1,717.12","1,763.87","1,782.40","1,686.40","592.44K","-5.13%"
"09/10/2020","1,736.32","1,701.76","1,777.92","1,687.04","612.59K","1.12%"
"09/11/2020","1,633.28","1,688.96","1,739.52","1,631.36","665.37K","-5.93%"
